,2019.0,2020.0,2021.0,2022.0,2023.0
department,-9.081272032592046e-07,1.2405650050276339e-06,1.2305444081512992e-05,4.8293940344520946e-06,-1.4936234432036701e-06
cailyn,-9.095209162205109e-07,1.9532466730290177e-06,1.0915321454589374e-05,4.5978996789914014e-07,-4.042051459463167e-06
piya,-9.129887383449983e-07,1.6860699411601343e-06,1.2136519106718669e-05,5.316124626267997e-06,1.2117384022467004e-07
rides,-9.139813710729101e-07,3.74469298644529e-06,2.1150310720572585e-05,6.0275211541000005e-06,-4.8940997464763205e-06
rebels,-9.15251890768928e-07,1.7764823389209935e-06,1.1243547586464957e-05,2.2877089304916053e-06,-3.2475052731255394e-06
pose,-9.162288987208945e-07,1.4966242528410752e-06,1.063212526668527e-05,1.0802904655374844e-06,-3.804156837823482e-06
pin,-9.17635246560322e-07,1.035932942520084e-06,1.080608606152476e-05,4.802508075609997e-06,-1.9892632455800318e-06
bff,-9.180203013014252e-07,2.2870129206609764e-06,1.3373129429795041e-05,4.119030184238375e-06,-4.3570955756883006e-06
nivedita,-9.200196151693614e-07,2.2222490668072385e-06,1.1688958742549293e-05,2.932426090103257e-06,-2.3853429778572268e-06
indiano,-9.205062995454605e-07,1.7125667743140594e-06,1.3236716515713284e-05,2.6118594944411485e-06,-3.227822250858289e-06
label,-9.21547981688686e-07,1.6320912067782605e-06,1.0430551481333114e-05,3.976548376262127e-06,-3.120747788249692e-06
monalisa,-9.270739370689833e-07,1.6555852472876374e-06,1.4161713361265318e-05,3.838288918115731e-06,-3.0642435984443202e-06
puple,-9.292823890806579e-07,3.0059658828476646e-06,1.449547466398762e-05,8.134887074658735e-07,-3.869330554177518e-06
jumps,-9.297070284696594e-07,1.58143211252776e-06,1.0199951352854425e-05,3.0646397011314627e-06,-2.787083942975227e-06
instyle,-9.299783450603587e-07,2.0443689178140805e-06,1.2866374075959257e-05,2.563636482849002e-06,-2.95335543016437e-06
was,-9.311875015235505e-07,1.938734533039682e-06,1.2632830586507255e-05,4.0639029662488914e-06,-1.666783620279537e-06
sylvia,-9.318308780187288e-07,7.731425646542985e-06,4.1231269217261614e-05,1.3628205672393805e-05,-9.317468518066722e-06
superior,-9.328243033554617e-07,1.2682157717042737e-06,9.042604192257758e-06,1.755450471904921e-06,-2.8455482614283735e-06
antara,-9.33158320927076e-07,2.8739951890299733e-06,1.3853067483016473e-05,4.027299254569789e-06,-3.893402742377376e-06
invasion,-9.332522835347598e-07,1.989598264734271e-06,1.138920026075957e-05,3.4318909024107694e-06,-6.349207104620765e-07
nech,-9.342079012822253e-07,1.720617242680943e-06,1.1284356076801132e-05,3.874361384396052e-06,6.3500421649765e-07
revolution,-9.348945893765672e-07,6.856612204881682e-06,3.874316484643447e-05,1.5846415293074788e-05,-3.086769161896478e-06
cshss,-9.368062638932237e-07,9.414820876120132e-07,1.0355792947023435e-05,3.711603405969722e-06,-2.579846746005568e-06
sufi,-9.420580691827728e-07,2.1069729599062454e-06,1.4080818879068838e-05,3.5262422383543477e-06,-5.477954264231044e-06
beach,-9.441432703368157e-07,6.154273233446656e-06,9.453697901278438e-05,0.0001827161382934259,3.19944484027933e-05
liverpool,-9.441749135369783e-07,1.716281848338848e-06,1.68365707722377e-05,7.318880296101822e-06,-8.773753561109262e-07
yes,-9.445695300334781e-07,1.0858035845402428e-06,9.969387362581416e-06,3.935347352399913e-06,-2.8368651661405676e-06
embroided,-9.454199259551589e-07,6.412193407496354e-06,4.467253489849964e-05,1.3860481735066076e-05,-3.68375446892429e-06
emb,-9.460873802235073e-07,1.4546022532738276e-06,1.0809474069801193e-05,2.2880771686148662e-06,-3.0898310455341156e-06
trefoil,-9.52742979618658e-07,9.369743263519826e-06,5.7930960080729825e-05,1.063747774875532e-05,-1.9019204698116817e-05
chandani,-9.533480555337911e-07,2.1079915280347374e-06,1.4815739579465498e-05,7.33725857969482e-06,-1.1776454663506159e-06
komal,-9.5612290437712e-07,2.4229070607869333e-06,1.255249460354135e-05,2.3586851135560137e-06,-2.3144014761979733e-06
poppins,-9.566308806014072e-07,-1.2709312896952305e-06,1.865316157755516e-05,5.341152492154826e-05,1.3566646625542641e-05
laddoo,-9.57715984453686e-07,8.65307531838459e-07,8.741183821227255e-06,3.327471320242985e-06,-2.32493108818179e-06
soild,-9.57845153856012e-07,1.5040074666305472e-07,9.801539625746514e-06,2.485261701402463e-05,5.909527866115143e-06
pinktop,-9.625908371013797e-07,2.4691559223431453e-06,1.6316642747418854e-05,6.001925125779788e-06,-2.1660133814795856e-06
16th,-9.644634704086115e-07,1.6006840581718469e-06,1.6107221633715605e-05,5.812436561000892e-06,-1.3459758850036155e-06
speaker,-9.654304283106662e-07,2.214875442226762e-06,1.1521033278712861e-05,4.241419938845631e-06,-2.6190005992560974e-06
jerse,-9.655530432509957e-07,2.488771526456102e-06,1.2897458614148303e-05,4.625176911168442e-06,-1.970045508267065e-06
riders,-9.66039479580809e-07,1.0956039153584581e-05,4.5384365291270964e-05,1.645511563429847e-05,-7.435522761963657e-07
remix,-9.709967287349395e-07,6.2326154077536534e-06,3.230308261913953e-05,4.889622831523088e-06,-9.328825449606984e-06
firebird,-9.7453662499482e-07,9.253458529857507e-06,3.4031412190796374e-05,4.628541522898525e-06,-8.947749779777347e-06
cael,-9.745460880711193e-07,2.2726496752406433e-06,1.431884143138231e-05,3.819701037133249e-06,-1.9916719966782815e-06
travel,-9.76390601773514e-07,3.568555594963855e-06,2.4338972043752605e-05,8.015871961775098e-06,-1.4284862892415332e-06
chirfhy,-9.76460640027683e-07,2.3213288786849194e-06,1.4556139578408479e-05,3.156443309032704e-06,-6.296102121947697e-06
halford,-9.814738119216619e-07,1.2170579637205087e-06,1.1358572629510922e-05,5.225665453209982e-06,-3.7920074051817134e-07
spreading,-9.816449977184492e-07,1.2195668531046067e-06,1.1534414845174763e-05,4.297943308634521e-06,-2.454589716624515e-06
linkin,-9.83474389237782e-07,5.313647923338386e-06,2.3538499457468464e-05,9.447077917869722e-06,1.5131319302820054e-07
cargo,-9.863095136326253e-07,7.03742970917592e-06,0.00010024640111216697,0.00021104656111759322,4.2068693358289584e-05
porcelain,-9.867069141405928e-07,4.88772220874133e-06,2.6375196576160732e-05,1.1605533753371759e-05,-3.3023229680152915e-06
airtight,-9.924936541885134e-07,2.7236626741028673e-06,1.4629029552785874e-05,5.168069051878503e-06,-1.047569975486791e-06
sara,-9.936318888614663e-07,4.122427585316841e-06,2.046842213722444e-05,5.125854365582557e-06,-4.376432929122292e-06
thick,-9.95079199533263e-07,2.725153695843547e-06,1.3569485869751711e-05,4.737186510772602e-06,-2.0093517826071045e-06
keep,-9.96911930452556e-07,1.2043922224599277e-06,1.2228273688079865e-05,5.894093197651411e-06,-1.8246027844971965e-06
tro,-1.0020424898440478e-06,1.4269382389137949e-06,1.4802024108862017e-05,3.818277165691393e-06,-1.588234352292726e-06
bluenights,-1.0070069539922993e-06,1.7411474643546918e-06,1.1073394266469787e-05,1.354870328248656e-06,-4.37406968316842e-06
spectra,-1.0072340945478066e-06,2.007960192095445e-06,1.3690895854338646e-05,2.2971829714445385e-06,-4.291655332676041e-06
zigzag,-1.007815157246679e-06,1.2172679995866332e-06,1.1112171988546372e-05,2.519970139762669e-06,-2.7923606140232843e-06
cracker,-1.0088933325190232e-06,3.292519448245776e-06,2.5411929858424127e-05,5.146469302392562e-06,-6.536551469593245e-06
pring,-1.0095535461361657e-06,2.0586749762062163e-06,1.1894367255493523e-05,2.2061192653887435e-06,-3.6131245573832703e-06
dots,-1.00982806933685e-06,9.129999432469528e-07,1.1197544246472435e-05,4.768282948997653e-06,-1.5908670255830956e-06
bharatpur,-1.0116118209404197e-06,1.5510246632979894e-06,1.1942031213647581e-05,1.9963756505259554e-06,-3.028401430319022e-06
keen,-1.0117811174997048e-06,1.8359278695731216e-06,1.2546582282645435e-05,1.833487196782303e-06,-2.6463547815887717e-06
nasty,-1.0124062198638042e-06,1.489696162496821e-06,1.1721784118545447e-05,2.010582832353691e-06,-4.478587827642009e-06
worden,-1.0127998608071078e-06,2.1788653634389217e-06,1.222676960318191e-05,3.971007882161248e-06,-1.8468611782637235e-06
wove,-1.0129899240102154e-06,1.3118466085185957e-06,1.2401958335237113e-05,5.052385150131997e-06,-2.5933421312112723e-06
aero,-1.0130245780458275e-06,2.1643954487912863e-06,1.7081386353710812e-05,6.191910387644326e-06,-2.4444007613417934e-06
sadhu,-1.0132325884811536e-06,1.6377929740562846e-06,1.419770399654244e-05,3.0663936320430625e-06,-1.2808715392404111e-06
victoria,-1.0135763277054947e-06,2.6215602436543155e-06,2.4370059403479462e-05,2.575757348099971e-05,-2.4668083823583766e-06
mickeys,-1.0144641800277861e-06,1.3872111458419754e-06,9.950348789568248e-06,3.7510710079223112e-06,-5.144297989984883e-07
into,-1.0177485832486274e-06,1.678374375526285e-06,1.1603833803097209e-05,4.559957843528133e-06,-1.373097761678357e-06
roadies,-1.0193476539415293e-06,2.6900355026359688e-06,1.4623987230016461e-05,5.6201659137135875e-06,-3.403400476268528e-06
jer,-1.0197430671765846e-06,4.264091919877939e-06,2.2343422338506723e-05,6.928707703816826e-06,-3.2027942438822734e-06
hustle,-1.0198607615844136e-06,-2.8358442396464506e-06,9.943818130672453e-06,4.485649538911116e-05,1.1335278461092766e-05
pam,-1.020219280458707e-06,9.863622892654772e-07,1.12042650970099e-05,5.3753793957977044e-06,-2.988698997483506e-06
bwd,-1.0236010870818605e-06,7.305154780891652e-06,3.490899464499595e-05,1.2887293145456279e-05,-7.155393208780779e-06
avani,-1.0259399407231711e-06,2.0693265600913974e-06,1.6959327356801763e-05,6.471808155800949e-06,-1.4064322628399718e-06
fedral,-1.0279459488054256e-06,2.8012824556361164e-06,1.2390379483546513e-05,1.3602068164104824e-06,-5.479079102268533e-06
stripy,-1.0298208085476262e-06,2.7259976825842195e-06,1.6141586313595954e-05,3.923845055275471e-06,-4.338539753431012e-06
days,-1.030478113835552e-06,1.705657328823222e-06,1.087634843597085e-05,2.399028572031733e-06,-3.112538577831312e-06
ulti,-1.0335991412478773e-06,1.5405038207720928e-06,1.3203964706508691e-05,3.0039836247575806e-06,-4.713448479495887e-06
oil,-1.0356604064150936e-06,-1.7690008058471795e-06,8.176296778870352e-06,2.1478165343851353e-05,3.330339047886763e-06
chotu,-1.036086052217686e-06,1.668045769676771e-06,1.1012454253567621e-05,2.510236291428992e-06,-4.325698970021239e-06
letter,-1.0361174922191309e-06,1.2424352153077433e-06,1.2093585853814265e-05,5.168101973718979e-06,-7.014015967624893e-07
shell,-1.0363499350901532e-06,1.6976253511154368e-06,1.1181505116162688e-05,3.3411774343445154e-06,-2.315460147555148e-06
laman,-1.0397871634636645e-06,1.5808045537602488e-06,1.1886263512351887e-05,2.8925232123696737e-06,-1.3969029442562158e-06
rocks,-1.0405500341372116e-06,4.155607190480092e-06,2.3116876224923917e-05,1.1111610699047597e-05,-1.1555972198189262e-06
edge,-1.0441779483532775e-06,1.1742644890540856e-05,7.543690843246979e-05,3.396246063494557e-05,-6.700995192503235e-06
percent,-1.0442602787676903e-06,4.224303928790189e-06,2.2182680750286442e-05,8.506917254333736e-06,-7.59087934623437e-06
north,-1.044560536484248e-06,5.490329938903165e-06,2.655037497318491e-05,3.629130241366763e-06,-7.804121871923642e-06
entitled,-1.0458466414615096e-06,2.5001725639555306e-06,1.173214971765058e-05,3.3608990473545577e-06,-2.64871508616398e-06
po,-1.0460816192389604e-06,4.597730361931668e-06,2.515181167290394e-05,9.452278039512028e-06,-8.33443164274096e-06
barkha,-1.0461017291870273e-06,1.3331561748852801e-06,1.3272741719699985e-05,4.661569798223767e-06,-3.130438831278515e-06
autorikshaw,-1.0467644674291753e-06,3.7194041986818896e-06,1.4927530797167102e-05,-4.187783282832089e-07,-7.178733845245157e-06
rivited,-1.050133894599432e-06,3.815258622089871e-06,1.8853197741003795e-05,5.187878826014517e-06,-4.663369477020284e-06
poloroid,-1.0519980347612746e-06,2.910050761880429e-06,1.7195025777841556e-05,6.338788962769792e-06,-1.0558108673645049e-08
station,-1.0546000380634938e-06,3.292256358311136e-06,2.448138553530425e-05,1.340411019758218e-05,4.4493206473648596e-07
surfer,-1.0608239684500083e-06,8.132426110719224e-06,4.024363116391985e-05,1.3658323451483562e-05,1.5265183065385936e-06
salina,-1.0615014623341241e-06,6.988067500243556e-07,1.537127719210211e-05,4.730938886152987e-06,-3.2624324316393836e-06
what,-1.0629721648999342e-06,1.0033253776720313e-05,5.1135114771093255e-05,1.9005714630036183e-05,-1.0684988609635344e-05
rebelution,-1.0630881520419602e-06,1.0172434711393621e-06,1.1975265122400267e-05,4.539389291927517e-06,-2.9973052095963826e-06
depth,-1.0636661791384784e-06,1.6596709468441567e-06,1.4008208574890593e-05,5.567794911662169e-06,5.64599954051604e-07
eirny,-1.0646724244690359e-06,1.8738526679007148e-06,1.1425931388304685e-05,2.506795337912513e-06,-3.835987102614268e-06
kick,-1.0665281751604813e-06,4.826764045655665e-06,2.713243031599588e-05,9.022284458950104e-06,-7.0268590517963366e-06
braga,-1.0689486332637717e-06,-1.0792064396933212e-06,9.757411397612376e-06,2.805763468234079e-05,8.0260385244414e-06
shakira,-1.0691922194069226e-06,4.259960932900355e-06,3.163202758409596e-05,1.2763353702216316e-05,5.8470920308072304e-08
attack,-1.0723135039264686e-06,-3.703120816305819e-06,2.0305664149353e-05,5.571267332928713e-05,1.6876009164072745e-05
wrap,-1.0726334563535875e-06,-2.1958008441987282e-06,1.0904400259630445e-05,3.67868431176014e-05,7.847006071935194e-06
saturday,-1.0741722032350382e-06,3.199896498953573e-06,1.88094109883223e-05,3.637682484653448e-06,-5.430581641283827e-06
tigi,-1.0744161738710279e-06,4.26213838175461e-06,2.2947681634846815e-05,7.152021734462513e-06,-4.7144403727625554e-06
wheel,-1.0747907436897502e-06,2.087310893659362e-06,1.2734823641807215e-05,2.4220364886719145e-06,-1.277611173077467e-06
preetiest,-1.0757658959193348e-06,1.929848516307783e-06,1.3237400823362969e-05,2.0834438358967323e-06,-2.326676137219092e-06
paid,-1.0757707768969196e-06,8.493800416310021e-07,8.732885325942767e-06,1.5698918014587708e-06,-3.159935014988812e-06
aubergine,-1.079228714764149e-06,3.78657545549393e-06,2.0473774425131084e-05,5.3513124042067705e-06,-3.852542801117353e-06
genius,-1.0820853918032765e-06,2.032172948108336e-06,1.2155090757419729e-05,3.867392526760622e-06,-2.4028874644330864e-06
t7,-1.084599312771747e-06,3.7100346005777732e-06,2.1376206152978514e-05,3.490807938355154e-06,-4.90569921112181e-06
salome,-1.085440682927964e-06,2.1379872434536506e-06,1.1647169445828449e-05,1.09218304120281e-06,-3.850114607520263e-06
tamira,-1.086493400870243e-06,1.9202421131623877e-06,1.3770553768509838e-05,5.262594943613775e-06,-2.1128585725226526e-06
grap,-1.0887896654497975e-06,6.744074186525148e-07,1.0418992933258331e-05,4.543115551974667e-06,-1.405986296377312e-06
midrange,-1.0917393128944326e-06,1.6948770416050726e-06,1.2187016021014443e-05,3.1376831885588127e-06,-3.3185582195985372e-06
tucks,-1.0924118950439894e-06,4.662023812605612e-06,2.6929450043810723e-05,1.00967918931506e-05,-3.7264330626623864e-06
wedding,-1.0931937875523233e-06,-4.1712781855438624e-05,0.00023296058912449175,0.0007744738184500689,0.00015590060650568223
swati,-1.0956960441975285e-06,2.805537891793959e-06,1.7093513549763963e-05,4.024738699399251e-06,-4.957922880084314e-06
from,-1.0962822316179461e-06,2.5994275038911943e-06,2.1567708913342466e-05,7.874457946353005e-06,-3.1290141362305116e-06
whalf,-1.0993452205933512e-06,1.0932772006912385e-06,9.426142740221817e-06,1.8723791577424663e-06,-8.618932451254834e-07
igor,-1.1044334826344718e-06,3.277405886457564e-06,2.7852164150171873e-05,1.4213394464140747e-05,-5.1438353893048575e-06
namaste,-1.1056197138622036e-06,2.0987084088442986e-06,1.146260792184413e-05,1.244708760835309e-06,-3.1108768744312112e-06
boldblue,-1.1078833312130366e-06,2.725374292472476e-06,1.2880410830722759e-05,2.6385859567919774e-06,-1.8266986514992604e-06
down,-1.1091629141978492e-06,-3.8591659204569974e-06,-9.825566664970176e-06,1.0439332935491265e-05,2.518759307408745e-05
explosive,-1.1107321797830019e-06,1.7345758173902708e-06,1.4069938848923228e-05,5.731641603095829e-06,-2.0474142054708354e-06
anga,-1.1122356337074643e-06,2.4750859313836667e-06,1.3257325430383462e-05,2.545037468291522e-06,-3.444992663540445e-06
future,-1.114095978833848e-06,6.628783471450017e-06,2.153025639885539e-05,2.5534802430803997e-06,-3.89498604661106e-06
keisha,-1.114388385019768e-06,6.1593069922284215e-06,2.8638893559236904e-05,5.275623416774198e-06,-8.807156974931967e-06
more,-1.1187053977861056e-06,3.3371176142275164e-06,3.444460333703601e-05,1.0797328994078372e-05,-1.0846077315235195e-05
neo,-1.1200785732181455e-06,4.6710710307370595e-06,2.9475786161565722e-05,3.1702330549673186e-05,-8.016840361823404e-07
queen,-1.1208305360544428e-06,4.266474221946469e-06,2.1740752247980793e-05,7.629693070276164e-06,-2.7957461540286455e-06
tough,-1.1212543776696354e-06,1.8761673570986554e-06,1.1517677767292517e-05,3.1126714238479122e-06,-1.8832031084619786e-06
slt,-1.1244240018124834e-06,2.790109935328986e-06,1.887574101914602e-05,5.709541400843117e-05,6.767039703701311e-05
peony,-1.1262344403388245e-06,1.6509371667461323e-06,1.1945902454568614e-05,5.4267797979377855e-06,6.178252780423478e-07
border,-1.1267470991903486e-06,3.1693051753171487e-06,2.627269848763919e-05,1.068975935287271e-05,-6.01403926278663e-06
maheshwari,-1.1271156526611569e-06,-6.150650377317449e-07,4.473987634467093e-05,0.0001247254449991582,3.645228163062035e-05
magnolia,-1.1315818558816853e-06,4.298968879177815e-06,2.4903494690329504e-05,1.0970821265504125e-05,-3.430646580203943e-06
monkey,-1.1399041464261887e-06,4.434805189725826e-06,2.483884736206843e-05,1.1088550698264521e-05,-4.232006594728562e-06
lancelot,-1.1434996856358483e-06,1.7765872140466053e-06,1.7530006281185888e-05,7.976638614996911e-06,-1.7349437331132443e-06
swara,-1.1454846173589049e-06,2.7644821430642467e-06,1.5506320480762927e-05,5.376841394149562e-06,-4.095261672132887e-06
veeya,-1.1460887604515895e-06,5.964195597383763e-06,2.8136548524227822e-05,6.652674232260111e-06,-4.632225954872268e-06
contrasts,-1.1468663671583798e-06,1.1844630604663741e-05,-2.5676365574528314e-05,2.8232894599845286e-05,5.2668576010016765e-06
canary,-1.1522869261930106e-06,2.498877996438157e-06,1.539560195622457e-05,5.976894242192109e-06,-1.1445611346255386e-06
train,-1.153937541188946e-06,1.0199232157413599e-05,4.8343784188030505e-05,1.0791403311906459e-05,-1.6520174022113337e-05
anger,-1.154395663142642e-06,1.6879205800141368e-06,1.3609161462515676e-05,5.969173091120148e-06,-3.5211692385792623e-07
bij,-1.1644058772311723e-06,1.631178058342348e-06,1.1397590519302901e-05,3.944860840607035e-06,-1.9069183197795333e-06
